date,ascs,phase,n_indicators
2023-06-07 04:00:00+00:00,85.4448009160084,Euphoria,10.0
2023-06-08 04:00:00+00:00,86.59271471135294,Euphoria,10.0
2023-06-09 04:00:00+00:00,87.71752280324662,Euphoria,10.0
2023-06-12 04:00:00+00:00,89.22170661094285,Euphoria,10.0
2023-06-13 04:00:00+00:00,89.38714291553588,Euphoria,10.0
2023-06-14 04:00:00+00:00,90.47753576651199,Euphoria,10.0
2023-06-15 04:00:00+00:00,90.08681655914694,Euphoria,10.0
2023-06-16 04:00:00+00:00,88.51823603599587,Euphoria,10.0
2023-06-20 04:00:00+00:00,88.74847310029976,Euphoria,10.0
2023-06-21 04:00:00+00:00,84.81961731865077,Euphoria,10.0
2023-06-22 04:00:00+00:00,86.2341273694055,Euphoria,10.0
2023-06-23 04:00:00+00:00,84.84688247613205,Euphoria,10.0
2023-06-26 04:00:00+00:00,82.56553487646991,Euphoria,10.0
2023-06-27 04:00:00+00:00,84.95879708172771,Euphoria,10.0
2023-06-28 04:00:00+00:00,84.46462404507801,Euphoria,10.0
2023-06-29 04:00:00+00:00,85.04212258865506,Euphoria,10.0
2023-06-30 04:00:00+00:00,86.30498375461241,Euphoria,10.0
2023-07-03 04:00:00+00:00,88.44616307742668,Euphoria,10.0
2023-07-05 04:00:00+00:00,85.61451142486152,Euphoria,10.0
2023-07-06 04:00:00+00:00,82.95050307843823,Euphoria,10.0
2023-07-07 04:00:00+00:00,79.99286091141346,Late Bull,10.0
2023-07-10 04:00:00+00:00,79.71425517722601,Late Bull,10.0
2023-07-11 04:00:00+00:00,81.48443022963532,Euphoria,10.0
2023-07-12 04:00:00+00:00,83.72615660443657,Euphoria,10.0
2023-07-13 04:00:00+00:00,86.15800304619698,Euphoria,10.0
2023-07-14 04:00:00+00:00,85.86384308002143,Euphoria,10.0
2023-07-17 04:00:00+00:00,89.2430144025884,Euphoria,10.0
2023-07-18 04:00:00+00:00,88.314698304886,Euphoria,10.0
2023-07-19 04:00:00+00:00,86.94336932710549,Euphoria,10.0
2023-07-20 04:00:00+00:00,82.2690592447212,Euphoria,10.0
2023-07-21 04:00:00+00:00,81.4501749100092,Euphoria,10.0
2023-07-24 04:00:00+00:00,79.93665045919471,Late Bull,10.0
2023-07-25 04:00:00+00:00,80.85689394481233,Euphoria,10.0
2023-07-26 04:00:00+00:00,79.0907176785413,Late Bull,10.0
2023-07-27 04:00:00+00:00,83.31738173162884,Euphoria,10.0
2023-07-28 04:00:00+00:00,82.9054614991802,Euphoria,10.0
2023-07-31 04:00:00+00:00,83.80859056991332,Euphoria,10.0
2023-08-01 04:00:00+00:00,84.4943458587338,Euphoria,10.0
2023-08-02 04:00:00+00:00,78.26410528762636,Late Bull,10.0
2023-08-03 04:00:00+00:00,75.29479197445978,Late Bull,10.0
2023-08-04 04:00:00+00:00,74.78541972387981,Late Bull,10.0
2023-08-07 04:00:00+00:00,73.10109315444768,Late Bull,10.0
2023-08-08 04:00:00+00:00,71.37733079849156,Late Bull,10.0
2023-08-09 04:00:00+00:00,69.77138601001957,Late Bull,10.0
2023-08-10 04:00:00+00:00,68.6391344836656,Late Bull,10.0
2023-08-11 04:00:00+00:00,65.53311917924225,Late Bull,10.0
2023-08-14 04:00:00+00:00,68.00642865821574,Late Bull,10.0
2023-08-15 04:00:00+00:00,66.6668080014041,Late Bull,10.0
2023-08-16 04:00:00+00:00,63.264641940753805,Late Bull,10.0
2023-08-17 04:00:00+00:00,61.78015859893596,Late Bull,10.0
2023-08-18 04:00:00+00:00,61.08133922689646,Late Bull,10.0
2023-08-21 04:00:00+00:00,64.09771259624739,Late Bull,10.0
2023-08-22 04:00:00+00:00,63.45876855937552,Late Bull,10.0
2023-08-23 04:00:00+00:00,65.5240027510466,Late Bull,10.0
2023-08-24 04:00:00+00:00,65.37059459926537,Late Bull,10.0
2023-08-25 04:00:00+00:00,62.98633621326218,Late Bull,10.0
2023-08-28 04:00:00+00:00,65.44129319646241,Late Bull,10.0
2023-08-29 04:00:00+00:00,68.31801670249922,Late Bull,10.0
2023-08-30 04:00:00+00:00,69.47601900917105,Late Bull,10.0
2023-08-31 04:00:00+00:00,70.71548749238964,Late Bull,10.0
2023-09-01 04:00:00+00:00,74.0093276183549,Late Bull,10.0
2023-09-05 04:00:00+00:00,76.14905555582304,Late Bull,10.0
2023-09-06 04:00:00+00:00,73.63394353891653,Late Bull,10.0
2023-09-07 04:00:00+00:00,71.49371568780997,Late Bull,10.0
2023-09-08 04:00:00+00:00,70.11182839998496,Late Bull,10.0
2023-09-11 04:00:00+00:00,70.13251643998862,Late Bull,10.0
2023-09-12 04:00:00+00:00,69.21144224284852,Late Bull,10.0
2023-09-13 04:00:00+00:00,69.9948104877724,Late Bull,10.0
2023-09-14 04:00:00+00:00,72.42257371465061,Late Bull,10.0
2023-09-15 04:00:00+00:00,70.1397719069817,Late Bull,10.0
2023-09-18 04:00:00+00:00,67.52943813684179,Late Bull,10.0
2023-09-19 04:00:00+00:00,66.1019845355079,Late Bull,10.0
2023-09-20 04:00:00+00:00,63.918956458559634,Late Bull,10.0
2023-09-21 04:00:00+00:00,60.54395170793794,Late Bull,10.0
2023-09-22 04:00:00+00:00,59.19493582237956,Expansion,10.0
2023-09-25 04:00:00+00:00,59.03926986210699,Expansion,10.0
2023-09-26 04:00:00+00:00,57.31340437270956,Expansion,10.0
2023-09-27 04:00:00+00:00,56.20394177660612,Expansion,10.0
2023-09-28 04:00:00+00:00,58.6316100362189,Expansion,10.0
2023-09-29 04:00:00+00:00,59.871177555821085,Expansion,10.0
2023-10-02 04:00:00+00:00,60.83074940669235,Late Bull,10.0
2023-10-03 04:00:00+00:00,58.59164720881727,Expansion,10.0
2023-10-04 04:00:00+00:00,57.16430879792938,Expansion,10.0
2023-10-05 04:00:00+00:00,58.068256401649286,Expansion,10.0
2023-10-06 04:00:00+00:00,59.64216235242579,Expansion,10.0
2023-10-09 04:00:00+00:00,59.82647139600413,Expansion,10.0
2023-10-10 04:00:00+00:00,60.97290550124207,Late Bull,10.0
2023-10-11 04:00:00+00:00,63.82496845107258,Late Bull,10.0
2023-10-12 04:00:00+00:00,66.20261897750785,Late Bull,10.0
2023-10-13 04:00:00+00:00,61.95066558559521,Late Bull,10.0
2023-10-16 04:00:00+00:00,60.509275788099714,Late Bull,10.0
2023-10-17 04:00:00+00:00,62.82454521728773,Late Bull,10.0
2023-10-18 04:00:00+00:00,60.95775692068327,Late Bull,10.0
2023-10-19 04:00:00+00:00,57.53140624895291,Expansion,10.0
2023-10-20 04:00:00+00:00,53.56406110233386,Expansion,10.0
2023-10-23 04:00:00+00:00,51.90616044664311,Expansion,10.0
2023-10-24 04:00:00+00:00,55.04440064848744,Expansion,10.0
2023-10-25 04:00:00+00:00,52.533877969229714,Expansion,10.0
2023-10-26 04:00:00+00:00,48.50776725186515,Expansion,10.0
2023-10-27 04:00:00+00:00,49.43376518580004,Expansion,10.0
2023-10-30 04:00:00+00:00,47.20829247167642,Expansion,10.0
2023-10-31 04:00:00+00:00,48.61594165873486,Expansion,10.0
2023-11-01 04:00:00+00:00,54.42252764088209,Expansion,10.0
2023-11-02 04:00:00+00:00,59.33801046590449,Expansion,10.0
2023-11-03 04:00:00+00:00,62.74277093275085,Late Bull,10.0
2023-11-06 05:00:00+00:00,66.86589991808894,Late Bull,10.0
2023-11-07 05:00:00+00:00,67.46437063410731,Late Bull,10.0
2023-11-08 05:00:00+00:00,66.598185610797,Late Bull,10.0
2023-11-09 05:00:00+00:00,66.85312862546672,Late Bull,10.0
2023-11-10 05:00:00+00:00,69.56581479440501,Late Bull,10.0
2023-11-13 05:00:00+00:00,70.64983897242867,Late Bull,10.0
2023-11-14 05:00:00+00:00,72.78055271810479,Late Bull,10.0
2023-11-15 05:00:00+00:00,74.82116277411453,Late Bull,10.0
2023-11-16 05:00:00+00:00,75.21910702302263,Late Bull,10.0
2023-11-17 05:00:00+00:00,75.17690107324513,Late Bull,10.0
2023-11-20 05:00:00+00:00,78.16774081476323,Late Bull,10.0
2023-11-21 05:00:00+00:00,76.54764263826517,Late Bull,10.0
2023-11-22 05:00:00+00:00,76.76847046287828,Late Bull,10.0
2023-11-24 05:00:00+00:00,75.94251887836319,Late Bull,10.0
2023-11-27 05:00:00+00:00,75.92250808810503,Late Bull,10.0
2023-11-28 05:00:00+00:00,75.85034761755509,Late Bull,10.0
2023-11-29 05:00:00+00:00,76.53175870574522,Late Bull,10.0
2023-11-30 05:00:00+00:00,75.06027688760274,Late Bull,10.0
2023-12-01 05:00:00+00:00,74.96502526316702,Late Bull,10.0
2023-12-04 05:00:00+00:00,73.77119196158708,Late Bull,10.0
2023-12-05 05:00:00+00:00,71.43411005564722,Late Bull,10.0
2023-12-06 05:00:00+00:00,70.86471400747698,Late Bull,10.0
2023-12-07 05:00:00+00:00,73.2753835165375,Late Bull,10.0
2023-12-08 05:00:00+00:00,74.91795307832264,Late Bull,10.0
2023-12-11 05:00:00+00:00,78.48300975547473,Late Bull,10.0
2023-12-12 05:00:00+00:00,79.45404698604113,Late Bull,10.0
2023-12-13 05:00:00+00:00,80.80591929341894,Euphoria,10.0
2023-12-14 05:00:00+00:00,82.12238605297169,Euphoria,10.0
2023-12-15 05:00:00+00:00,82.12306349811179,Euphoria,10.0
2023-12-18 05:00:00+00:00,83.72533276986232,Euphoria,10.0
2023-12-19 05:00:00+00:00,83.82017371897624,Euphoria,10.0
2023-12-20 05:00:00+00:00,81.36344605134097,Euphoria,10.0
2023-12-21 05:00:00+00:00,82.42357850455615,Euphoria,10.0
2023-12-22 05:00:00+00:00,82.97238609002369,Euphoria,10.0
2023-12-26 05:00:00+00:00,85.66065640539182,Euphoria,10.0
2023-12-27 05:00:00+00:00,86.46653500960986,Euphoria,10.0
2023-12-28 05:00:00+00:00,86.92141906841661,Euphoria,10.0
2023-12-29 05:00:00+00:00,85.82384746754921,Euphoria,10.0
2024-01-02 05:00:00+00:00,83.02818449216207,Euphoria,10.0
2024-01-03 05:00:00+00:00,78.53977593655243,Late Bull,10.0
2024-01-04 05:00:00+00:00,76.69007898176159,Late Bull,10.0
2024-01-05 05:00:00+00:00,77.360436505269,Late Bull,10.0
2024-01-08 05:00:00+00:00,77.46628148896441,Late Bull,10.0
2024-01-09 05:00:00+00:00,76.53935476358177,Late Bull,10.0
2024-01-10 05:00:00+00:00,75.12791081481981,Late Bull,10.0
2024-01-11 05:00:00+00:00,75.50652747195805,Late Bull,10.0
2024-01-12 05:00:00+00:00,74.98120477376854,Late Bull,10.0
2024-01-16 05:00:00+00:00,74.65453127428201,Late Bull,10.0
2024-01-17 05:00:00+00:00,71.32870095944237,Late Bull,10.0
2024-01-18 05:00:00+00:00,74.17194642909385,Late Bull,10.0
2024-01-19 05:00:00+00:00,80.09959457541305,Euphoria,10.0
2024-01-22 05:00:00+00:00,82.92457942775079,Euphoria,10.0
2024-01-23 05:00:00+00:00,83.44692506891536,Euphoria,10.0
2024-01-24 05:00:00+00:00,84.10673067279915,Euphoria,10.0
2024-01-25 05:00:00+00:00,83.0226938642719,Euphoria,10.0
2024-01-26 05:00:00+00:00,78.8191683157012,Late Bull,10.0
2024-01-29 05:00:00+00:00,79.6505590352319,Late Bull,10.0
2024-01-30 05:00:00+00:00,77.85770024700122,Late Bull,10.0
2024-01-31 05:00:00+00:00,75.36190851693624,Late Bull,10.0
2024-02-01 05:00:00+00:00,75.06196787116315,Late Bull,10.0
2024-02-02 05:00:00+00:00,77.88456845085838,Late Bull,10.0
2024-02-05 05:00:00+00:00,78.14857469058467,Late Bull,10.0
2024-02-06 05:00:00+00:00,77.85157434459771,Late Bull,10.0
2024-02-07 05:00:00+00:00,80.05145945269271,Euphoria,10.0
2024-02-08 05:00:00+00:00,80.89434199914108,Euphoria,10.0
2024-02-09 05:00:00+00:00,82.29418150758141,Euphoria,10.0
2024-02-12 05:00:00+00:00,82.39279343350088,Euphoria,10.0
2024-02-13 05:00:00+00:00,80.01554916712884,Euphoria,10.0
2024-02-14 05:00:00+00:00,78.8977078949638,Late Bull,10.0
2024-02-15 05:00:00+00:00,79.43371909129316,Late Bull,10.0
2024-02-16 05:00:00+00:00,78.6919160476405,Late Bull,10.0
2024-02-20 05:00:00+00:00,76.04843605328959,Late Bull,10.0
2024-02-21 05:00:00+00:00,73.94448958882812,Late Bull,10.0
2024-02-22 05:00:00+00:00,78.66850105033667,Late Bull,10.0
2024-02-23 05:00:00+00:00,78.05381647115193,Late Bull,10.0
2024-02-26 05:00:00+00:00,79.7538841047775,Late Bull,10.0
2024-02-27 05:00:00+00:00,79.16748681465221,Late Bull,10.0
2024-02-28 05:00:00+00:00,78.76901371149334,Late Bull,10.0
2024-02-29 05:00:00+00:00,80.36212084921394,Euphoria,10.0
2024-03-01 05:00:00+00:00,83.71315994103043,Euphoria,10.0
2024-03-04 05:00:00+00:00,86.89027712653412,Euphoria,10.0
2024-03-05 05:00:00+00:00,83.43090248341635,Euphoria,10.0
2024-03-06 05:00:00+00:00,83.54829308502423,Euphoria,10.0
2024-03-07 05:00:00+00:00,84.7704918314023,Euphoria,10.0
2024-03-08 05:00:00+00:00,81.77907107169406,Euphoria,10.0
2024-03-11 04:00:00+00:00,79.26172452132363,Late Bull,10.0
2024-03-12 04:00:00+00:00,81.3161150622549,Euphoria,10.0
2024-03-13 04:00:00+00:00,80.80340299964085,Euphoria,10.0
2024-03-14 04:00:00+00:00,79.12671627547732,Late Bull,10.0
2024-03-15 04:00:00+00:00,76.46619939997314,Late Bull,10.0
2024-03-18 04:00:00+00:00,74.95451085679352,Late Bull,10.0
2024-03-19 04:00:00+00:00,73.99179806525709,Late Bull,10.0
2024-03-20 04:00:00+00:00,78.29189142759043,Late Bull,10.0
2024-03-21 04:00:00+00:00,83.15217392656531,Euphoria,10.0
2024-03-22 04:00:00+00:00,83.14981710854367,Euphoria,10.0
2024-03-25 04:00:00+00:00,84.28206571142165,Euphoria,10.0
2024-03-26 04:00:00+00:00,84.19716271344159,Euphoria,10.0
2024-03-27 04:00:00+00:00,84.58856562533043,Euphoria,10.0
2024-03-28 04:00:00+00:00,85.6071283259401,Euphoria,10.0
2024-04-01 04:00:00+00:00,87.12197104322357,Euphoria,10.0
2024-04-02 04:00:00+00:00,86.05862704006249,Euphoria,10.0
2024-04-03 04:00:00+00:00,84.72096345266625,Euphoria,10.0
2024-04-04 04:00:00+00:00,82.2889218523149,Euphoria,10.0
2024-04-05 04:00:00+00:00,81.42656454708975,Euphoria,10.0
2024-04-08 04:00:00+00:00,81.25835109059905,Euphoria,10.0
2024-04-09 04:00:00+00:00,82.04898952354189,Euphoria,10.0
2024-04-10 04:00:00+00:00,80.91654414622504,Euphoria,10.0
2024-04-11 04:00:00+00:00,83.04415006906673,Euphoria,10.0
2024-04-12 04:00:00+00:00,80.264474300347,Euphoria,10.0
2024-04-15 04:00:00+00:00,74.52341233508102,Late Bull,10.0
2024-04-16 04:00:00+00:00,71.77897262967,Late Bull,10.0
2024-04-17 04:00:00+00:00,68.69001215958636,Late Bull,10.0
2024-04-18 04:00:00+00:00,68.53188670438904,Late Bull,10.0
2024-04-19 04:00:00+00:00,62.56918463397253,Late Bull,10.0
2024-04-22 04:00:00+00:00,58.0063780253956,Expansion,10.0
2024-04-23 04:00:00+00:00,61.3634022454144,Late Bull,10.0
2024-04-24 04:00:00+00:00,65.63094572992273,Late Bull,10.0
2024-04-25 04:00:00+00:00,64.93639511959046,Late Bull,10.0
2024-04-26 04:00:00+00:00,69.05572729766062,Late Bull,10.0
2024-04-29 04:00:00+00:00,71.37084560892417,Late Bull,10.0
2024-04-30 04:00:00+00:00,70.32038793236221,Late Bull,10.0
